spotify_id,name,artists,daily_rank,daily_movement,weekly_movement,country,snapshot_date,popularity,is_explicit,duration_ms,album_name,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
4wJ5Qq0jBN4ajy7ouZIV1c,APT.,"ROSÉ, Bruno Mars",13,-2,-4,LV,2/12/2025,90,FALSE,169917,rosie,12/6/2024,0.777,0.783,0,-4.477,0,0.26,0.0283,0,0.355,0.939,149.027,4
3LWVXp636uLT356Rj08Jaz,Be Mine,Jimin,14,5,0,LV,2/12/2025,74,FALSE,207347,MUSE,7/19/2024,0.687,0.747,1,-5.496,0,0.0883,0.056,1.34E-06,0.11,0.56,66.495,5
35ISBknsCeZQtq66xABI9g,Messy,Lola Young,15,-3,-4,LV,2/12/2025,86,TRUE,284066,This Wasn't Meant For You Anyway,6/21/2024,0.798,0.562,9,-5.913,1,0.0375,0.11,0.00606,0.122,0.647,110.991,4
3QaPy1KgI7nu9FJEQUgn6h,WILDFLOWER,Billie Eilish,16,0,-4,LV,2/12/2025,93,FALSE,261466,HIT ME HARD AND SOFT,5/17/2024,0.467,0.247,6,-12.002,0,0.0431,0.612,0.000271,0.17,0.126,148.101,4
7DY756WOLyOz2Xnhw4EFiC,São Paulo (feat. Anitta),"The Weeknd, Anitta",17,0,-11,LV,2/12/2025,83,TRUE,301623,Hurry Up Tomorrow,1/31/2025,0.538,0.658,5,-7.273,0,0.076,0.0385,0.000146,0.573,0.553,127.322,4
6oGrwxJItvG261mLBk6DmK,Bur man laimi,Tautumeitas,18,-3,32,LV,2/12/2025,42,FALSE,178325,Bur man laimi,12/4/2024,0.334,0.833,9,-6.061,1,0.131,0.0591,0.000643,0.2,0.416,140.017,4
3ZaEs1O8BG581qYPHpQ8d6,I Smoked Away My Brain (I'm God x Demons Mashup) (feat. Imogen Heap & Clams Casino),"A$AP Rocky, Imogen Heap, Clams Casino",19,1,-4,LV,2/12/2025,83,TRUE,190285,I Smoked Away My Brain (I'm God x Demons Mashup) (feat. Imogen Heap & Clams Casino),8/18/2023,0.47,0.652,2,-9.629,1,0.0561,0.0831,4.08E-05,0.175,0.104,141.981,4
0nj9Bq5sHDiTxSHunhgkFb,squabble up,Kendrick Lamar,20,13,30,LV,2/12/2025,88,TRUE,157992,GNX,11/22/2024,0.874,0.672,0,-5.568,1,0.198,0.0206,0,0.0783,0.711,103.921,4
2HbKqm4o0w5wEeEFXm2sD4,Money Trees,"Kendrick Lamar, Jay Rock",21,17,29,LV,2/12/2025,78,TRUE,386906,"good kid, m.A.A.d city",1/1/2012,0.716,0.531,7,-7.355,1,0.122,0.0703,0,0.224,0.344,71.994,4
0IsIY8pfu1yaGkPUD7pkDx,Guess featuring billie eilish,"Charli xcx, Billie Eilish",22,10,4,LV,2/12/2025,82,FALSE,143330,Brat and it’s completely different but also still brat,10/11/2024,0.78,0.713,0,-4.493,1,0.0888,0.0167,0.206,0.144,0.615,130.034,4
0WbMK4wrZ1wFSty9F7FCgu,"Good Luck, Babe!",Chappell Roan,23,-2,2,LV,2/12/2025,92,FALSE,218423,"Good Luck, Babe!",4/5/2024,0.7,0.582,11,-5.96,0,0.0356,0.0502,0,0.0881,0.785,116.712,4
3IZUwm8nYtVN6zqw9fa9W4,Raķešu Zinātne,"Fiņķis, Patrisha",24,1,-6,LV,2/12/2025,43,FALSE,206315,Raķešu Zinātne,3/10/2023,0.634,0.726,9,-8.364,0,0.114,0.0155,0,0.244,0.494,113.96,4
7BRD7x5pt8Lqa1eGYC4dzj,CHIHIRO,Billie Eilish,25,-1,-1,LV,2/12/2025,87,FALSE,303440,HIT ME HARD AND SOFT,5/17/2024,0.7,0.425,7,-12.531,1,0.0529,0.144,0.879,0.083,0.521,110.015,4
3AWDeHLc88XogCaCnZQLVI,Cry For Me,The Weeknd,26,-4,-16,LV,2/12/2025,88,TRUE,224136,Hurry Up Tomorrow,1/31/2025,0.647,0.645,7,-6.425,0,0.0303,0.0871,0,0.671,0.422,120.098,4
15mI8eh3ke97hPb8gZQxyh,Pasarg' dievs,"Wiesulis, sangvn",27,-1,-11,LV,2/12/2025,43,FALSE,173285,En Prise,3/29/2024,0.915,0.539,9,-6.784,1,0.0663,0.491,0.000117,0.157,0.691,133.049,4
4M4kzX6oHNOIekbx4QZqwY,LĪGO,The Ludvig,28,-10,14,LV,2/12/2025,41,FALSE,170814,LĪGO,12/3/2024,0.62,0.799,9,-7.123,0,0.073,0.0102,1.91E-05,0.0958,0.394,130.053,4
3Ah0Zwh5MURTocMQtIgfLm,Itālija,"Wiesulis, sangvn",29,2,-9,LV,2/12/2025,43,FALSE,181818,Fianchetto,1/14/2022,0.915,0.43,2,-11.321,1,0.23,0.495,0.000254,0.0791,0.244,98.985,4
6wB3XstB0c2yO2iMLKnCDg,Ko tā?,"Wiesulis, sangvn",30,-2,-3,LV,2/12/2025,42,TRUE,152805,Ko tā?,7/14/2023,0.779,0.452,10,-12.783,0,0.315,0.219,0.00529,0.153,0.597,138.964,4
63Pi2NAx5yCgeLhCTOrEou,Headlock,Imogen Heap,31,5,-1,LV,2/12/2025,84,FALSE,215338,Speak for Yourself (Deluxe Version),1/1/2005,0.808,0.372,7,-10.759,0,0.0364,0.792,0,0.119,0.787,119.982,4
7ne4VBA60CxGM75vw0EYad,That’s So True,Gracie Abrams,32,2,-13,LV,2/12/2025,95,TRUE,166300,The Secret of Us (Deluxe),10/18/2024,0.554,0.808,1,-4.169,1,0.0368,0.214,0,0.159,0.372,108.548,4
4CPuDVC8jhhK6lA2DIt8Cf,Born Again (feat. Doja Cat & RAYE),"LISA, Doja Cat, RAYE",33,-3,17,LV,2/12/2025,84,FALSE,231174,Born Again (feat. Doja Cat & RAYE),2/6/2025,0.687,0.777,1,-4.704,1,0.0411,0.0686,0,0.0828,0.374,115.01,4
1XBYiRV30ykHw5f4wm6qEn,NIGHTS LIKE THIS,The Kid LAROI,34,-7,-17,LV,2/12/2025,86,FALSE,86983,THE FIRST TIME,11/10/2023,0.482,0.757,6,-4.586,1,0.0355,0.0137,0.0016,0.143,0.12,142.579,4
7KA4W4McWYRpgf0fWsJZWB,See You Again (feat. Kali Uchis),"Tyler, The Creator, Kali Uchis",35,0,-6,LV,2/12/2025,89,TRUE,180386,Flower Boy,7/21/2017,0.558,0.559,6,-9.222,1,0.0959,0.371,7.49E-06,0.109,0.62,78.558,4
7KXjTSCq5nL1LoYtL7XAwS,HUMBLE.,Kendrick Lamar,36,14,14,LV,2/12/2025,84,TRUE,177000,DAMN.,4/14/2017,0.908,0.621,1,-6.638,0,0.102,0.000282,5.39E-05,0.0958,0.421,150.011,4
0YpkWMtsFKrvf2e2lB56V3,Romance Isn't Dead,Chris Noah,37,-14,13,LV,2/12/2025,36,FALSE,171367,Romance Isn't Dead,1/10/2025,0.553,0.724,9,-4.842,0,0.0271,0.0605,0,0.083,0.58,106.003,4
1eTaznNW4Xxtx9za2SMTXB,DENIAL IS A RIVER,Doechii,38,-1,8,LV,2/12/2025,88,TRUE,159586,Alligator Bites Never Heal,8/30/2024,0.825,0.644,6,-3.24,0,0.33,0.0905,0,0.0795,0.622,93.292,4
74iMVumLgNcbPhM7Tccppr,Heartbeat,Emilija,39,-10,11,LV,2/12/2025,36,FALSE,170678,Heartbeat,12/4/2024,0.63,0.559,10,-8.071,1,0.0626,0.0844,0,0.12,0.274,124.04,4
2HRqTpkrJO5ggZyyK6NPWz,Espresso,Sabrina Carpenter,40,1,4,LV,2/12/2025,88,TRUE,175459,Short n' Sweet,8/23/2024,0.699,0.776,0,-5.282,1,0.0293,0.131,5.36E-06,0.205,0.708,103.963,4
0eaVIYo2zeOaGJeqZ5TwYz,No Pole,Don Toliver,41,3,-20,LV,2/12/2025,86,TRUE,187613,Love Sick (Deluxe),2/28/2023,0.328,0.631,5,-5.169,0,0.0465,0.0714,0,0.567,0.382,85.262,4
0cQVqPuHQP4KEwc7ZUQmj6,Sweater Weather,The Neighbourhood,42,1,-14,LV,2/12/2025,67,FALSE,240426,I Love You.,4/19/2013,0.613,0.808,10,-2.851,1,0.0346,0.0426,0.0159,0.102,0.38,124.037,4
2FGKofI4AJN91ofBNDmWWB,LoveHate Thing (feat. Sam Dew),"Wale, Sam Dew",43,2,7,LV,2/12/2025,58,TRUE,267400,The Gifted,6/24/2013,0.736,0.691,8,-6.118,1,0.169,0.0771,0,0.0422,0.18,99.954,4
5EcG8eMMlwkHRVa4aTR1qd,Breakin' Dishes,Rihanna,44,2,-10,LV,2/12/2025,73,FALSE,200573,Good Girl Gone Bad,1/1/2007,0.799,0.661,8,-4.709,0,0.0316,0.000215,0.000137,0.091,0.864,125.01,4
787rCZF9i4L1cXGMkdyIk4,LVL,A$AP Rocky,45,-3,-10,LV,2/12/2025,77,TRUE,220133,LONG.LIVE.A$AP (Deluxe Version),1/1/2013,0.597,0.427,5,-6.764,0,0.0536,0.18,1.33E-05,0.121,0.0997,120.085,4
3hRV0jL3vUpRrcy398teAU,The Night We Met,Lord Huron,46,2,-13,LV,2/12/2025,87,FALSE,208211,Strange Trails,4/6/2015,0.448,0.369,9,-9.514,1,0.0452,0.968,0.272,0.638,0.0998,174.097,3
6qqrTXSdwiJaq8SO0X2lSe,Ordinary,Alex Warren,47,-8,3,LV,2/12/2025,77,FALSE,186964,Ordinary,2/7/2025,0.446,0.682,2,-6.229,1,0.0497,0.739,9.51E-06,0.0562,0.382,112.252,4
1JSTJqkT5qHq8MDJnJbRE1,Every Breath You Take,The Police,48,1,-11,LV,2/12/2025,88,FALSE,253920,Synchronicity (Remastered 2003),6/17/1983,0.82,0.452,1,-9.796,1,0.0348,0.543,0.00294,0.0714,0.74,117.401,4
3shkGvIvCCLi8Tml4fdZgw,Vai ne,"Grēta, Wiesulis",49,1,-1,LV,2/12/2025,41,FALSE,167500,Vai ne,11/14/2024,0.72,0.679,6,-7.049,0,0.0729,0.278,0,0.102,0.638,134.149,4
78O33U6jbQtNiNfbkZudpd,She Will,"Lil Wayne, Drake",50,0,0,LV,2/12/2025,75,TRUE,305840,Tha Carter IV (Explicit Version),1/1/2011,0.364,0.841,8,-4.831,1,0.119,0.000402,0,0.242,0.0841,100.14,5
6AI3ezQ4o3HUoP6Dhudph3,Not Like Us,Kendrick Lamar,1,1,23,LU,2/12/2025,90,TRUE,274192,Not Like Us,5/4/2024,0.898,0.472,1,-7.001,1,0.0776,0.0107,0,0.141,0.214,101.061,4
4wJ5Qq0jBN4ajy7ouZIV1c,APT.,"ROSÉ, Bruno Mars",2,-1,-1,LU,2/12/2025,90,FALSE,169917,rosie,12/6/2024,0.777,0.783,0,-4.477,0,0.26,0.0283,0,0.355,0.939,149.027,4
2plbrEY59IikOBgBGLjaoe,Die With A Smile,"Lady Gaga, Bruno Mars",3,1,0,LU,2/12/2025,99,FALSE,251667,Die With A Smile,8/16/2024,0.521,0.592,6,-7.777,0,0.0304,0.308,0,0.122,0.535,157.969,3
3sK8wGT43QFpWrvNQsrQya,DtMF,Bad Bunny,4,-1,-2,LU,2/12/2025,98,TRUE,237117,DeBÍ TiRAR MáS FOToS,1/5/2025,0.625,0.131,7,-27.405,0,0.0717,0.177,0.218,0.0807,0.032,136.02,4
6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,Billie Eilish,5,0,-1,LU,2/12/2025,96,FALSE,210373,HIT ME HARD AND SOFT,5/17/2024,0.747,0.507,2,-10.171,1,0.0358,0.2,0.0608,0.117,0.438,104.978,4
35ISBknsCeZQtq66xABI9g,Messy,Lola Young,6,0,-1,LU,2/12/2025,86,TRUE,284066,This Wasn't Meant For You Anyway,6/21/2024,0.798,0.562,9,-5.913,1,0.0375,0.11,0.00606,0.122,0.647,110.991,4
3GCdLUSnKSMJhs4Tj6CV3s,All The Stars (with SZA),"Kendrick Lamar, SZA",7,4,43,LU,2/12/2025,88,TRUE,232186,Black Panther The Album Music From And Inspired By,2/9/2018,0.695,0.633,8,-4.946,1,0.0599,0.0612,0.000195,0.0926,0.557,96.782,4
7ne4VBA60CxGM75vw0EYad,That’s So True,Gracie Abrams,8,-1,-2,LU,2/12/2025,95,TRUE,166300,The Secret of Us (Deluxe),10/18/2024,0.554,0.808,1,-4.169,1,0.0368,0.214,0,0.159,0.372,108.548,4
0aB0v4027ukVziUGwVGYpG,tv off (feat. lefty gunplay),"Kendrick Lamar, Lefty Gunplay",9,1,41,LU,2/12/2025,91,TRUE,220690,GNX,11/22/2024,0.855,0.529,6,-6.679,0,0.263,0.0837,0,0.423,0.548,100.036,4
3xkHsmpQCBMytMJNiDf3Ii,Beautiful Things,Benson Boone,10,-1,0,LU,2/12/2025,87,FALSE,180304,Fireworks & Rollerblades,4/5/2024,0.472,0.471,10,-5.692,1,0.0603,0.151,0,0.14,0.219,105.029,3
5ZLUm9eab8y3tqQ1OhQSHI,Abracadabra,Lady Gaga,11,-3,3,LU,2/12/2025,89,FALSE,223398,Abracadabra,2/3/2025,0.68,0.909,10,-3.487,0,0.0624,0.0121,0,0.222,0.633,126.004,4
2CGNAOSuO1MEFCbBRgUzjd,luther (with sza),"Kendrick Lamar, SZA",12,3,38,LU,2/12/2025,89,FALSE,177598,GNX,11/21/2024,0.707,0.575,2,-7.546,1,0.125,0.251,0,0.248,0.576,138.008,4
2qWvKCmXuL7LJyEhm8lRH3,(Can't) Get You out of My Mind,Ryan Bay,13,37,37,LU,2/12/2025,32,FALSE,145000,(Can't) Get You out of My Mind,9/3/2019,0.708,0.569,0,-9.825,0,0.0335,0.238,0.597,0.0697,0.177,120.052,4
0FIDCNYYjNvPVimz5icugS,Timeless (feat Playboi Carti),"The Weeknd, Playboi Carti",14,-2,-7,LU,2/12/2025,83,TRUE,256000,Hurry Up Tomorrow,1/31/2025,0.768,0.775,11,-5.06,0,0.0466,0.069,2.96E-06,0.138,0.6,119.999,4
1RiCNSkK4AfT1j8ZM4JnVs,CIEL,GIMS,15,-2,-4,LU,2/12/2025,72,FALSE,186461,LE NORD SE SOUVIENT,11/21/2024,0.797,0.605,4,-9.587,0,0.0769,0.129,0,0.13,0.874,129.933,4
1EDPVGbyPKJPeGqATwXZvN,The Emptiness Machine,Linkin Park,16,6,0,LU,2/12/2025,82,TRUE,190427,From Zero,11/15/2024,0.466,0.872,7,-3.344,1,0.0336,0.0156,0,0.121,0.806,184.115,4
2262bWmqomIaJXwCRHr13j,Sailor Song,Gigi Perez,17,-1,-2,LU,2/12/2025,93,FALSE,211978,Sailor Song,7/26/2024,0.494,0.413,11,-10.432,1,0.0254,0.682,6.72E-05,0.193,0.273,94.938,4
5TFD2bmFKGhoCRbX61nXY5,NUEVAYoL,Bad Bunny,18,-4,-9,LU,2/12/2025,94,FALSE,183685,DeBÍ TiRAR MáS FOToS,1/5/2025,0.142,0.195,6,-20.024,1,0.139,0.265,0.995,0.204,0.12,137.922,4
3QaPy1KgI7nu9FJEQUgn6h,WILDFLOWER,Billie Eilish,19,-2,0,LU,2/12/2025,93,FALSE,261466,HIT ME HARD AND SOFT,5/17/2024,0.467,0.247,6,-12.002,0,0.0431,0.612,0.000271,0.17,0.126,148.101,4
0qlYaRFGvgR6afy1f4BBwD,NANANI NANANA,Gazo,20,0,-3,LU,2/12/2025,78,TRUE,217693,APOCALYPSE,11/29/2024,0.638,0.423,6,-11.952,0,0.0513,0.346,0.00333,0.0829,0.188,86.92,4
3BntzKsnLf2pc0dsvE3Zav,Bad Dreams,Teddy Swims,21,-3,-8,LU,2/12/2025,78,FALSE,184577,I've Tried Everything But Therapy (Part 2),1/24/2025,0.707,0.68,8,-6.203,1,0.0884,0.274,0,0.0932,0.62,125.058,4
6WatFBLVB0x077xWeoVc2k,Si Antes Te Hubiera Conocido,KAROL G,22,-1,-4,LU,2/12/2025,91,FALSE,195824,Si Antes Te Hubiera Conocido,6/21/2024,0.924,0.668,11,-6.795,1,0.0469,0.446,0.000594,0.0678,0.787,128.027,4
0yyFAbTlOk7DFhh6RSug9S,SOIS PAS TIMIDE,GIMS,23,0,-11,LU,2/12/2025,74,FALSE,165978,LE NORD SE SOUVIENT,9/13/2024,0.917,0.658,1,-7.253,1,0.0933,0.0896,9.78E-06,0.0733,0.795,127.936,4
3AWDeHLc88XogCaCnZQLVI,Cry For Me,The Weeknd,24,-5,-16,LU,2/12/2025,88,TRUE,224136,Hurry Up Tomorrow,1/31/2025,0.647,0.645,7,-6.425,0,0.0303,0.0871,0,0.671,0.422,120.098,4
0nj9Bq5sHDiTxSHunhgkFb,squabble up,Kendrick Lamar,25,10,25,LU,2/12/2025,88,TRUE,157992,GNX,11/22/2024,0.874,0.672,0,-5.568,1,0.198,0.0206,0,0.0783,0.711,103.921,4
2HRqTpkrJO5ggZyyK6NPWz,Espresso,Sabrina Carpenter,26,2,1,LU,2/12/2025,88,TRUE,175459,Short n' Sweet,8/23/2024,0.699,0.776,0,-5.282,1,0.0293,0.131,5.36E-06,0.205,0.708,103.963,4
5NWpquAje6NyvxD57oXNu6,SPIDER,"GIMS, DYSTINCT",27,-3,-6,LU,2/12/2025,73,FALSE,188818,LE NORD SE SOUVIENT,9/13/2024,0.823,0.691,9,-7.322,0,0.197,0.0774,1.73E-06,0.1,0.707,119.96,4
0WbMK4wrZ1wFSty9F7FCgu,"Good Luck, Babe!",Chappell Roan,28,1,2,LU,2/12/2025,92,FALSE,218423,"Good Luck, Babe!",4/5/2024,0.7,0.582,11,-5.96,0,0.0356,0.0502,0,0.0881,0.785,116.712,4
5nPbKG04fhLkIAjcPFaZq7,I Adore You (feat. Daecolm),"HUGEL, Topic, Arash, Daecolm",29,-4,-4,LU,2/12/2025,83,FALSE,214000,I Adore You (feat. Daecolm),7/19/2024,0.704,0.787,11,-6.751,0,0.0462,0.00926,0.00538,0.159,0.31,119.996,4
17phhZDn6oGtzMe56NuWvj,Lose Control,Teddy Swims,30,-4,-8,LU,2/12/2025,88,FALSE,210688,I've Tried Everything But Therapy (Part 1),9/15/2023,0.561,0.604,9,-4.409,1,0.0337,0.199,1.90E-05,0.104,0.242,159.92,3
2lTm559tuIvatlT1u0JYG2,BAILE INoLVIDABLE,Bad Bunny,31,-4,-8,LU,2/12/2025,95,TRUE,367725,DeBÍ TiRAR MáS FOToS,1/5/2025,0.168,0.00332,10,-46.113,1,0.0615,0.192,0.79,0.112,0.219,119.387,3
7dzuYJwwtNnfcptmbD58aJ,4 Kampé,Joé Dwèt Filé,32,4,4,LU,2/12/2025,76,TRUE,214971,4 Kampé,10/25/2024,0.498,0.734,3,-7.257,0,0.289,0.673,0,0.0793,0.821,183.798,4
6BPcUXYERAahpunmb0AovH,Ma Meilleure Ennemie - from the series Arcane League of Legends,"Arcane, League of Legends, Stromae, Pomme",33,17,-7,LU,2/12/2025,46,FALSE,147973,Arcane League of Legends: Season 2 (Soundtrack from the Animated Series),11/23/2024,0.671,0.608,4,-7.925,0,0.142,0.00455,0.000657,0.279,0.371,87.992,4
7DY756WOLyOz2Xnhw4EFiC,São Paulo (feat. Anitta),"The Weeknd, Anitta",34,-3,-14,LU,2/12/2025,83,TRUE,301623,Hurry Up Tomorrow,1/31/2025,0.538,0.658,5,-7.273,0,0.076,0.0385,0.000146,0.573,0.553,127.322,4
7KXjTSCq5nL1LoYtL7XAwS,HUMBLE.,Kendrick Lamar,35,15,15,LU,2/12/2025,84,TRUE,177000,DAMN.,4/14/2017,0.908,0.621,1,-6.638,0,0.102,0.000282,5.39E-05,0.0958,0.421,150.011,4
60CyssKhPO5nXI57Fg3Tvc,Someone Like Me,Ophelia of the Spirits,36,14,14,LU,2/12/2025,1,FALSE,195146,The Secret Garden,9/18/2009,0.397,0.352,3,-9.054,1,0.0332,0.732,0,0.0999,0.152,132.837,3
4x7j9ed3FRH6CHj27kiTQ3,Wackelkontakt,Oimara,37,-4,13,LU,2/12/2025,74,FALSE,168801,Wackelkontakt,8/2/2024,0.739,0.77,7,-3.009,1,0.292,0.0374,8.59E-06,0.356,0.521,169.963,4
1BJJbSX6muJVF2AK7uH1x4,Move,"Adam Port, Stryv, Keinemusik, Orso, Malachiii",38,-6,-6,LU,2/12/2025,83,FALSE,177598,Move,6/7/2024,0.727,0.782,8,-8.529,0,0.042,0.0563,0.336,0.225,0.655,119.992,4
6qqrTXSdwiJaq8SO0X2lSe,Ordinary,Alex Warren,39,-2,11,LU,2/12/2025,77,FALSE,186964,Ordinary,2/7/2025,0.446,0.682,2,-6.229,1,0.0497,0.739,9.51E-06,0.0562,0.382,112.252,4
59D4DOkspUbWyMmbAPQkxZ,VOY A LLeVARTE PA PR,Bad Bunny,40,-2,-9,LU,2/12/2025,93,TRUE,156364,DeBÍ TiRAR MáS FOToS,1/5/2025,0.148,0.604,7,-35.032,1,0.0588,0.921,0.453,0.405,1.00E-05,106.295,3
22skzmqfdWrjJylampe0kt,Can't Hold Us (feat. Ray Dalton),"Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton",41,4,3,LU,2/12/2025,82,FALSE,258431,The Heist,10/9/2012,0.633,0.927,2,-4.468,1,0.0839,0.0267,0,0.0986,0.88,146.097,4
5fZJQrFKWQLb7FpJXZ1g7K,A Bar Song (Tipsy),Shaboozey,42,6,-3,LU,2/12/2025,82,TRUE,171291,"Where I've Been, Isn't Where I'm Going",5/31/2024,0.722,0.706,9,-4.857,1,0.0292,0.072,0,0.067,0.599,80.969,4
4CPuDVC8jhhK6lA2DIt8Cf,Born Again (feat. Doja Cat & RAYE),"LISA, Doja Cat, RAYE",43,-4,7,LU,2/12/2025,84,FALSE,231174,Born Again (feat. Doja Cat & RAYE),2/6/2025,0.687,0.777,1,-4.704,1,0.0411,0.0686,0,0.0828,0.374,115.01,4
1mea3bSkSGXuIRvnydlB5b,Viva La Vida,Coldplay,44,6,-16,LU,2/12/2025,85,FALSE,242373,Viva La Vida or Death and All His Friends,5/26/2008,0.486,0.617,5,-7.115,0,0.0287,0.0954,3.23E-06,0.109,0.417,138.015,4
19XpFsce28aByvCC4g89tJ,Too Sweet,Hozier,45,5,1,LU,2/12/2025,83,FALSE,251424,Unreal Unearth: Unaired,8/19/2024,0.74,0.643,10,-5.446,1,0.0413,0.041,0.00229,0.0407,0.96,117.025,4
7p9nV83OAXMpeAXx9SXW5i,Menina de Vermelho,"MC Menor JP, RAMONMIX, The Ironix",46,0,4,LU,2/12/2025,73,FALSE,151348,Menina de Vermelho,10/18/2024,0.525,0.717,6,-6.414,1,0.0796,0.0827,0,0.0378,0.7,129.742,4
3hRV0jL3vUpRrcy398teAU,The Night We Met,Lord Huron,47,3,-12,LU,2/12/2025,87,FALSE,208211,Strange Trails,4/6/2015,0.448,0.369,9,-9.514,1,0.0452,0.968,0.272,0.638,0.0998,174.097,3
2zOmS55knKWSgScYPTNmGQ,Sports car,Tate McRae,48,-1,-8,LU,2/12/2025,87,FALSE,165045,Sports car,1/24/2025,0.863,0.804,11,-3.685,0,0.0346,0.0542,0.000685,0.0946,0.874,106.986,4
7jtQIBanIiJOMS6RyCx6jZ,Another Love,Tom Odell,49,1,-16,LU,2/12/2025,62,TRUE,244360,Long Way Down,6/17/2013,0.442,0.538,4,-8.55,0,0.0451,0.717,2.95E-05,0.09,0.139,122.758,4
2HbKqm4o0w5wEeEFXm2sD4,Money Trees,"Kendrick Lamar, Jay Rock",50,0,0,LU,2/12/2025,78,TRUE,386906,"good kid, m.A.A.d city",1/1/2012,0.716,0.531,7,-7.355,1,0.122,0.0703,0,0.224,0.344,71.994,4
6AI3ezQ4o3HUoP6Dhudph3,Not Like Us,Kendrick Lamar,1,1,18,LT,2/12/2025,90,TRUE,274192,Not Like Us,5/4/2024,0.898,0.472,1,-7.001,1,0.0776,0.0107,0,0.141,0.214,101.061,4
5ZLUm9eab8y3tqQ1OhQSHI,Abracadabra,Lady Gaga,2,-1,1,LT,2/12/2025,89,FALSE,223398,Abracadabra,2/3/2025,0.68,0.909,10,-3.487,0,0.0624,0.0121,0,0.222,0.633,126.004,4
7bi0RIjwiZ0r6HlW0Lb4eq,Vienas,Free Finga,3,0,-2,LT,2/12/2025,52,FALSE,253714,Plastika,3/21/2024,0.687,0.688,11,-8.163,0,0.0584,0.0213,0.00867,0.0944,0.393,140.003,4
0FIDCNYYjNvPVimz5icugS,Timeless (feat Playboi Carti),"The Weeknd, Playboi Carti",4,0,0,LT,2/12/2025,83,TRUE,256000,Hurry Up Tomorrow,1/31/2025,0.768,0.775,11,-5.06,0,0.0466,0.069,2.96E-06,0.138,0.6,119.999,4
3GCdLUSnKSMJhs4Tj6CV3s,All The Stars (with SZA),"Kendrick Lamar, SZA",5,12,45,LT,2/12/2025,88,TRUE,232186,Black Panther The Album Music From And Inspired By,2/9/2018,0.695,0.633,8,-4.946,1,0.0599,0.0612,0.000195,0.0926,0.557,96.782,4
6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,Billie Eilish,6,2,2,LT,2/12/2025,96,FALSE,210373,HIT ME HARD AND SOFT,5/17/2024,0.747,0.507,2,-10.171,1,0.0358,0.2,0.0608,0.117,0.438,104.978,4
2plbrEY59IikOBgBGLjaoe,Die With A Smile,"Lady Gaga, Bruno Mars",7,-1,0,LT,2/12/2025,99,FALSE,251667,Die With A Smile,8/16/2024,0.521,0.592,6,-7.777,0,0.0304,0.308,0,0.122,0.535,157.969,3
0aB0v4027ukVziUGwVGYpG,tv off (feat. lefty gunplay),"Kendrick Lamar, Lefty Gunplay",8,5,36,LT,2/12/2025,91,TRUE,220690,GNX,11/22/2024,0.855,0.529,6,-6.679,0,0.263,0.0837,0,0.423,0.548,100.036,4
2CGNAOSuO1MEFCbBRgUzjd,luther (with sza),"Kendrick Lamar, SZA",9,7,41,LT,2/12/2025,89,FALSE,177598,GNX,11/21/2024,0.707,0.575,2,-7.546,1,0.125,0.251,0,0.248,0.576,138.008,4
2p9Jb5GxSdQvCJ7zTBSuXK,1000 Vėtrų,Jessica Shy,10,-3,-5,LT,2/12/2025,50,FALSE,127272,Sutemos,5/31/2024,0.827,0.694,2,-6.477,1,0.0346,0.286,0.000577,0.106,0.875,132.015,4
2iYWspPgOWNEDkx7tSzD2Y,Jeigu Žinai Ko Tu Nori,Adomas Vyšniauskas,11,-6,1,LT,2/12/2025,52,FALSE,210404,Jeigu Žinai Ko Tu Nori,11/3/2024,0.707,0.714,2,-9.009,0,0.0271,0.301,0.00138,0.118,0.936,115.983,4
7DY756WOLyOz2Xnhw4EFiC,São Paulo (feat. Anitta),"The Weeknd, Anitta",12,0,-6,LT,2/12/2025,83,TRUE,301623,Hurry Up Tomorrow,1/31/2025,0.538,0.658,5,-7.273,0,0.076,0.0385,0.000146,0.573,0.553,127.322,4
7oT03aTBgEAC3MqizjLL71,Tarp Geltonų Rūtų,Jessica Shy,13,-4,0,LT,2/12/2025,49,FALSE,123000,Sutemos,5/31/2024,0.76,0.74,9,-5.912,0,0.0307,0.278,0,0.244,0.548,119.956,4
1imPa2lzxmLKggLCpkBAoo,Tavo akys,Katarsis,14,-3,-12,LT,2/12/2025,45,FALSE,172800,Tavo akys,1/31/2025,0.507,0.759,9,-4.948,0,0.0346,0.00472,0.000137,0.0755,0.221,110.077,4
35ISBknsCeZQtq66xABI9g,Messy,Lola Young,15,-5,-4,LT,2/12/2025,86,TRUE,284066,This Wasn't Meant For You Anyway,6/21/2024,0.798,0.562,9,-5.913,1,0.0375,0.11,0.00606,0.122,0.647,110.991,4
2FAZskT9yRjp2Oow9szJD8,The Days - NOTION Remix,"Chrystal, NOTION",16,-2,-7,LT,2/12/2025,87,FALSE,233229,The Days (NOTION Remix),11/8/2024,0.62,0.843,6,-5.321,0,0.0844,0.0062,4.63E-06,0.55,0.237,137.812,4
